fecha,indicativo,nombre,provincia,prec,velmedia,sol,longitud,latitud
08/2014,1111X,SANTANDER,CANTABRIA,26.0,3.583870967741935,7.032258064516129,-3.8005555555555555,43.49111111111111
08/2014,1159,SAN VICENTE DE LA BARQUERA,CANTABRIA,22.5,2.5733333333333333,,-4.392222222222222,43.39333333333333
08/2014,1183X,LLANES,ASTURIAS,60.4,2.416129032258065,5.161290322580645,-4.748055555555555,43.42027777777778
08/2014,1207U,"GIJÓN, CAMPUS",ASTURIAS,60.8,2.064516129032258,,-5.621111111111111,43.52305555555555
08/2014,1208H,"GIJÓN, PUERTO",ASTURIAS,53.699999999999996,,6.206451612903226,-5.700833333333334,43.559999999999995
08/2014,1210X,CABO PEÑAS,ASTURIAS,0.0,3.0,,-5.8486111111111105,43.655833333333334
08/2014,1212E,ASTURIAS AEROPUERTO,ASTURIAS,30.2,2.5258064516129033,5.170967741935484,-6.0441666666666665,43.566944444444445
08/2014,1221D,PAJARES-VALGRANDE,ASTURIAS,0.0,1.78,,-5.776388888888889,42.978611111111114
08/2014,1249I,OVIEDO,ASTURIAS,65.1,2.3233333333333333,6.067741935483871,-5.874166666666667,43.35333333333333
08/2014,1249X,OVIEDO,ASTURIAS,65.7,2.164516129032258,6.054838709677419,-5.874166666666667,43.35333333333333
08/2014,1283U,CABO BUSTO,ASTURIAS,52.0,3.8161290322580643,6.951612903225806,-6.47,43.56916666666667
08/2014,1351,ESTACA DE BARES,A CORUÑA,47.2,7.851612903225806,6.72258064516129,-7.6850000000000005,43.78611111111111
08/2014,1387,A CORUÑA,A CORUÑA,27.5,3.438709677419355,8.380645161290323,-8.421388888888888,43.365833333333335
08/2014,1387E,A CORUÑA AEROPUERTO,A CORUÑA,28.3,3.670967741935484,7.419354838709677,-8.371944444444445,43.30694444444444
08/2014,1393,CABO VILÁN,A CORUÑA,42.7,6.593548387096774,,-9.210833333333333,43.160555555555554
08/2014,1400,FISTERRA,A CORUÑA,37.2,6.687096774193549,7.506451612903225,-9.29138888888889,42.92472222222222
08/2014,1428,SANTIAGO DE COMPOSTELA AEROPUERTO,A CORUÑA,53.199999999999996,2.9699999999999998,6.435483870967742,-8.410555555555556,42.88805555555555
08/2014,1437O,MONTE IROITE,A CORUÑA,128.5,4.987096774193549,,-8.923333333333332,42.720555555555556
08/2014,1473A,PADRÓN,A CORUÑA,83.7,2.761290322580645,,-8.627222222222223,42.73833333333334
08/2014,1475X,SANTIAGO DE COMPOSTELA,A CORUÑA,46.2,1.1935483870967742,,-8.555833333333334,42.876111111111115
08/2014,1484C,PONTEVEDRA,PONTEVEDRA,67.1,1.5838709677419356,8.264516129032257,-8.615833333333333,42.43833333333333
08/2014,1495,VIGO AEROPUERTO,PONTEVEDRA,95.3,2.8806451612903223,7.025806451612904,-8.623888888888889,42.23861111111111
08/2014,1505,LUGO AEROPUERTO,LUGO,16.1,1.8064516129032258,7.293548387096774,-7.4575000000000005,43.11138888888889
08/2014,1542,PUERTO DE LEITARIEGOS,ASTURIAS,21.6,3.1785714285714284,6.361111111111111,-6.4141666666666675,42.994166666666665
08/2014,1549,PONFERRADA,LEON,6.4,2.1225806451612903,10.154838709677419,-6.6,42.56388888888888
08/2014,1631E,A POBRA DE TRIVES,OURENSE,14.2,2.3806451612903223,8.574193548387097,-7.2825,42.339444444444446
08/2014,1690A,OURENSE,OURENSE,23.4,1.664516129032258,8.745161290322581,-7.859722222222222,42.32527777777778
08/2014,1700X,O CARBALLIÑO,OURENSE,36.0,0.9607142857142856,,-8.092500000000001,42.421388888888885
08/2014,1735X,XINZO DE LIMIA,OURENSE,14.600000000000001,2.467741935483871,,-7.733611111111111,42.07916666666667
08/2014,2030,SORIA,SORIA,23.2,2.725806451612903,10.241935483870968,-2.4830555555555556,41.775
08/2014,2117D,ARANDA DE DUERO,BURGOS,1.2,1.8806451612903226,8.583870967741936,-3.742777777777778,41.66583333333333
08/2014,2150H,"LA PINILLA, ESTACIÓN DE ESQUÍ",SEGOVIA,23.6,2.8741935483870966,9.466666666666667,-3.475277777777778,41.19194444444444
08/2014,2235U,CERVERA DE PISUERGA,PALENCIA,55.400000000000006,2.4838709677419355,7.696774193548387,-4.52,42.870555555555555
08/2014,2298,PALACIOS DE LA SIERRA,BURGOS,0.0,2.3870967741935485,10.658064516129032,-3.131666666666667,41.959722222222226
08/2014,2331,BURGOS AEROPUERTO,BURGOS,5.2,4.422580645161291,10.28709677419355,-3.6213888888888888,42.356944444444444
08/2014,2374X,CARRIÓN DE LOS CONDES,PALENCIA,4.4,1.7838709677419353,9.69032258064516,-4.617222222222223,42.350833333333334
08/2014,2400E,AUTILLA DEL PINO,PALENCIA,0.8,4.052380952380952,,-4.602777777777778,41.995555555555555
08/2014,2422,VALLADOLID,VALLADOLID,0.0,2.235483870967742,11.087096774193547,-4.754444444444444,41.64083333333333
08/2014,2444,ÁVILA,AVILA,2.0,3.138709677419355,11.074193548387097,-4.679722222222223,40.659166666666664
08/2014,2462,PUERTO DE NAVACERRADA,MADRID,28.5,2.735483870967742,11.096774193548388,-4.010555555555555,40.793055555555554
08/2014,2465,SEGOVIA,SEGOVIA,5.0,2.7870967741935484,11.861290322580645,-4.126388888888888,40.945277777777775
08/2014,2491C,"LA COVATILLA, ESTACIÓN DE ESQUÍ",SALAMANCA,0.0,4.103225806451613,10.487096774193548,-5.69,40.355000000000004
08/2014,2503X,OLMEDO,VALLADOLID,0.39999999999999997,1.8258064516129033,,-4.686944444444444,41.325833333333335
08/2014,2539,VALLADOLID AEROPUERTO,VALLADOLID,0.30000000000000004,3.8806451612903223,11.17741935483871,-4.855555555555555,41.71194444444445
08/2014,2614,ZAMORA,ZAMORA,0.4,1.967741935483871,11.135483870967741,-5.735277777777778,41.51555555555556
08/2014,2630X,PUERTO DE SAN ISIDRO,LEON,30.4,3.8483870967741933,6.135714285714286,-5.376944444444444,43.06222222222222
08/2014,2661,"LEÓN, VIRGEN DEL CAMINO",LEON,2.0,,,-5.651111111111112,42.58833333333334
08/2014,2661B,LEÓN AEROPUERTO,LEON,2.1,3.138709677419355,11.064516129032258,-5.6436111111111105,42.599444444444444
08/2014,2737E,LAGUNAS DE SOMOZA,LEON,5.6,2.5870967741935487,,-6.196666666666667,42.3775
08/2014,2755X,BENAVENTE,ZAMORA,0.6000000000000001,2.2870967741935484,10.59032258064516,-5.666666666666667,42.01083333333333
08/2014,2775X,VILLARDECIERVOS,ZAMORA,0.6,2.638709677419355,11.138709677419355,-6.279722222222222,41.94138888888889
08/2014,2811A,NAVARREDONDA DE GREDOS,AVILA,0.0,1.1448275862068966,,-5.143055555555556,40.35055555555556
08/2014,2867,SALAMANCA AEROPUERTO,SALAMANCA,0.0,2.3193548387096774,11.832258064516129,-5.498333333333333,40.95944444444445
08/2014,2870,SALAMANCA,SALAMANCA,1.3,2.003225806451613,,-5.662222222222223,40.9575
08/2014,2916A,VITIGUDINO,SALAMANCA,1.9,4.016129032258065,11.306451612903226,-6.437777777777778,41.01138888888889
08/2014,2946X,SAELICES EL CHICO,SALAMANCA,0.2,2.9433333333333334,11.50357142857143,-6.6,40.635
08/2014,3013,MOLINA DE ARAGÓN,GUADALAJARA,27.0,1.8806451612903226,10.458064516129031,-1.8788888888888888,40.84166666666667
08/2014,3044X,CAÑIZARES,CUENCA,17.3,,,-2.15,40.530277777777776
08/2014,3094B,TARANCÓN,CUENCA,0.0,3.2161290322580647,9.654838709677419,-3.0213888888888887,40.01138888888889
08/2014,3100B,ARANJUEZ,MADRID,0.0,1.7333333333333332,,-3.546111111111111,40.06722222222223
08/2014,3111D,SOMOSIERRA,MADRID,21.700000000000003,1.5129032258064516,,-3.5802777777777774,41.135555555555555
08/2014,3129,MADRID AEROPUERTO,MADRID,0.0,3.5161290322580645,11.787096774193548,-3.5555555555555554,40.46666666666667
08/2014,3130C,SIGÜENZA,GUADALAJARA,0.0,,6.009677419354839,-2.618055555555556,41.08638888888889
08/2014,3168D,GUADALAJARA,GUADALAJARA,0.6,2.832258064516129,11.98709677419355,-3.15,40.63027777777778
08/2014,3175,TORREJÓN DE ARDOZ,MADRID,0.0,3.6516129032258067,12.080645161290322,-3.443611111111111,40.48861111111111
08/2014,3191E,COLMENAR VIEJO,MADRID,7.1,3.193548387096774,11.461290322580645,-3.765,40.69611111111111
08/2014,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,0.0,,,-3.7241666666666666,40.45166666666667
08/2014,3195,"MADRID, RETIRO",MADRID,0.0,2.009677419354839,,-3.6780555555555554,40.411944444444444
08/2014,3196,"MADRID, CUATRO VIENTOS",MADRID,0.0,3.2838709677419353,11.783870967741937,-3.786111111111111,40.37555555555556
08/2014,3200,GETAFE,MADRID,0.0,3.832258064516129,12.119354838709677,-3.7222222222222223,40.29944444444444
08/2014,3260B,TOLEDO,TOLEDO,0.0,3.7806451612903227,12.606451612903227,-4.045277777777778,39.88472222222222
08/2014,3298X,SAN PABLO DE LOS MONTES,TOLEDO,0.0,2.454838709677419,,-4.350555555555555,39.54694444444444
08/2014,3338,ROBLEDO DE CHAVELA,MADRID,0.0,1.4416666666666667,,-4.25,40.42777777777778
08/2014,3365A,TALAVERA DE LA REINA,TOLEDO,0.0,3.9,,-4.863611111111111,39.95861111111111
08/2014,3391,SOTILLO DE LA ADRADA,AVILA,1.3,1.738709677419355,,-4.590833333333333,40.28861111111111
08/2014,3434X,NAVALMORAL DE LA MATA,CACERES,0.0,2.467741935483871,10.616129032258065,-5.5825,39.94583333333333
08/2014,3463X,TRUJILLO,CACERES,0.0,2.7625,,-5.854166666666666,39.4825
08/2014,3469A,CÁCERES,CACERES,0.0,2.925806451612903,12.451612903225806,-6.338888888888889,39.47138888888889
08/2014,3519X,PLASENCIA,CACERES,0.0,2.116129032258064,,-6.085833333333333,40.043055555555554
08/2014,3526X,CORIA,CACERES,0.0,2.8741935483870966,11.84,-6.5575,40.00361111111111
08/2014,3576X,VALENCIA DE ALCÁNTARA,CACERES,0.0,2.8129032258064517,,-7.231111111111111,39.414722222222224
08/2014,4061X,QUINTANAR DE LA ORDEN,TOLEDO,0.4,1.6290322580645162,,-3.0483333333333333,39.59722222222222
08/2014,4067,MADRIDEJOS,TOLEDO,0.0,3.358064516129032,12.287096774193548,-3.5283333333333333,39.49194444444444
08/2014,4103X,TOMELLOSO,CIUDAD REAL,0.0,2.420689655172414,10.860000000000001,-3.0075,39.16916666666666
08/2014,4121,CIUDAD REAL,CIUDAD REAL,0.0,2.4451612903225803,12.538709677419355,-3.9202777777777778,38.98916666666667
08/2014,4147X,VALDEPEÑAS,CIUDAD REAL,0.0,1.925806451612903,10.029032258064515,-3.391388888888889,38.75055555555556
08/2014,4148,VISO DEL MARQUÉS,CIUDAD REAL,0.0,2.632142857142857,,-3.5666666666666664,38.518055555555556
08/2014,4220X,PUEBLA DE DON RODRIGO,CIUDAD REAL,0.30000000000000004,1.664516129032258,,-4.621944444444445,39.08361111111111
08/2014,4244X,HERRERA DEL DUQUE,BADAJOZ,0.0,2.8129032258064517,12.435483870967742,-5.062222222222222,39.169444444444444
08/2014,4267X,HINOJOSA DEL DUQUE,CORDOBA,0.0,2.9322580645161294,,-5.1211111111111105,38.49861111111111
08/2014,4358X,DON BENITO,BADAJOZ,0.0,2.332258064516129,11.651612903225805,-5.880555555555556,38.955555555555556
08/2014,4386B,LLERENA,BADAJOZ,0.0,3.803225806451613,12.28,-6.016944444444444,38.23166666666667
08/2014,4410X,MÉRIDA,BADAJOZ,0.0,2.9645161290322584,,-6.385555555555556,38.91583333333333
08/2014,4452,BADAJOZ AEROPUERTO,BADAJOZ,0.0,3.670967741935484,12.154838709677419,-6.813888888888889,38.88333333333333
08/2014,4511C,JEREZ DE LOS CABALLEROS,BADAJOZ,0.0,3.9857142857142853,12.375,-6.765,38.29861111111111
08/2014,4549Y,AYAMONTE,HUELVA,0.0,3.264516129032258,,-7.3950000000000005,37.19472222222222
08/2014,4560Y,ALAJAR,HUELVA,0.0,3.2096774193548385,,-6.675000000000001,37.868611111111115
08/2014,4642E,"HUELVA, RONDA ESTE",HUELVA,0.0,4.141935483870968,12.551612903225807,-6.911666666666667,37.27833333333333
08/2014,5000C,CEUTA,CEUTA,0.0,2.9096774193548387,11.203225806451613,-5.3469444444444445,35.88861111111111
08/2014,5038X,CAZORLA,JAEN,0.0,1.0142857142857145,,-3.003888888888889,37.91583333333333
08/2014,5047E,BAZA,GRANADA,0.0,2.925806451612903,10.927586206896551,-2.735,37.505833333333335
08/2014,5051X,HUÉSCAR,GRANADA,0.0,2.6956521739130435,9.476923076923077,-2.6527777777777777,37.861111111111114
08/2014,5181D,ARROYO DEL OJANCO,JAEN,0.0,2.3129032258064517,,-2.8897222222222223,38.31472222222222
08/2014,5192,VILLARRODRIGO,JAEN,0.0,,11.654838709677419,-2.6375,38.48916666666667
08/2014,5246,SANTA ELENA,JAEN,0.0,2.1966666666666668,10.944444444444445,-3.5352777777777775,38.34444444444445
08/2014,5270,"JAÉN, INSTITUTO",JAEN,0.0,,,-3.7888888888888888,37.77638888888889
08/2014,5270B,JAÉN,JAEN,0.0,2.5903225806451613,12.180645161290323,-3.8091666666666666,37.777499999999996
08/2014,5298X,ANDÚJAR,JAEN,0.0,2.032258064516129,,-4.0633333333333335,38.02305555555555
08/2014,5390Y,VILLANUEVA DE CÓRDOBA,CORDOBA,0.0,2.8870967741935485,,-4.608888888888888,38.33305555555556
08/2014,5402,CÓRDOBA AEROPUERTO,CORDOBA,0.0,2.6838709677419357,11.74516129032258,-4.846666666666667,37.848888888888894
08/2014,5427X,DOÑA MENCÍA,CORDOBA,0.6000000000000001,2.79,,-4.353888888888888,37.55611111111111
08/2014,5514,GRANADA BASE AÉREA,GRANADA,0.0,2.5,11.864516129032259,-3.631388888888889,37.13722222222222
08/2014,5530E,GRANADA AEROPUERTO,GRANADA,0.0,2.6903225806451614,12.600000000000001,-3.789722222222222,37.19027777777777
08/2014,5582A,LOJA,GRANADA,0.0,1.1347826086956523,,-4.152777777777779,37.16111111111111
08/2014,5612B,LA RODA DE ANDALUCÍA,SEVILLA,0.8,3.0903225806451613,,-4.77,37.19444444444444
08/2014,5641X,ÉCIJA,SEVILLA,0.0,2.1774193548387095,,-5.085,37.51611111111111
08/2014,5704B,CAZALLA DE LA SIERRA,SEVILLA,0.0,1.6580645161290322,,-5.769722222222222,37.92638888888889
08/2014,5783,SEVILLA AEROPUERTO,SEVILLA,0.0,3.2419354838709675,12.48709677419355,-5.879166666666667,37.416666666666664
08/2014,5796,MORÓN DE LA FRONTERA,SEVILLA,0.0,2.170967741935484,12.170967741935485,-5.6113888888888885,37.16444444444444
08/2014,5860E,"MOGUER, EL ARENOSILLO",HUELVA,0.0,2.57741935483871,,-6.7380555555555555,37.09805555555556
08/2014,5910,"ROTA, BASE NAVAL",CADIZ,0.0,4.283870967741936,12.348387096774195,-6.3325,36.638888888888886
08/2014,5911A,GRAZALEMA,CADIZ,0.0,1.6419354838709677,,-5.3741666666666665,36.760555555555555
08/2014,5960,JEREZ DE LA FRONTERA AEROPUERTO,CADIZ,0.0,3.2483870967741937,12.125806451612902,-6.055833333333333,36.75055555555556
08/2014,5972X,SAN FERNANDO,CADIZ,0.0,3.382758620689655,,-6.205555555555556,36.46555555555556
08/2014,5973,CÁDIZ,CADIZ,0.0,3.8548387096774195,10.879999999999999,-6.257777777777778,36.499722222222225
08/2014,5995B,VEJER DE LA FRONTERA,CADIZ,0.2,3.893548387096774,,-5.965,36.245555555555555
08/2014,6000A,MELILLA,MELILLA,0.0,3.458064516129032,10.193548387096774,-2.956388888888889,35.27638888888889
08/2014,6001,TARIFA,CADIZ,0.0,5.456666666666666,,-5.598888888888888,36.013888888888886
08/2014,6058I,ESTEPONA,MALAGA,0.0,2.953333333333333,10.460714285714285,-5.155,36.41694444444444
08/2014,6084X,FUENGIROLA,MALAGA,0.30000000000000004,1.9451612903225806,,-4.618333333333334,36.53861111111111
08/2014,6106X,ANTEQUERA,MALAGA,0.2,2.054838709677419,,-4.748333333333333,37.029444444444444
08/2014,6155A,MÁLAGA AEROPUERTO,MALAGA,0.0,3.9741935483870967,11.048387096774194,-4.482222222222222,36.66611111111111
08/2014,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,0.0,2.764516129032258,,-4.4816666666666665,36.717777777777776
08/2014,6205X,TORROX,MALAGA,0.1,2.096774193548387,,-3.957222222222222,36.72638888888889
08/2014,6277B,ADRA,ALMERIA,0.0,2.306451612903226,,-3.0205555555555557,36.74722222222222
08/2014,6293X,ROQUETAS DE MAR,ALMERIA,0.0,3.861290322580645,10.441935483870967,-2.7016666666666667,36.68694444444444
08/2014,6302A,ABLA,ALMERIA,0.0,2.519354838709677,,-2.78,37.14138888888889
08/2014,6325O,ALMERÍA AEROPUERTO,ALMERIA,0.0,3.6451612903225805,10.916129032258064,-2.3569444444444447,36.84638888888889
08/2014,6367B,HUÉRCAL-OVERA,ALMERIA,0.0,2.1806451612903226,,-1.9436111111111112,37.39055555555556
08/2014,6381,ALBORÁN,ALMERIA,8.5,4.367741935483871,,-3.036111111111111,35.93833333333333
08/2014,7002Y,ÁGUILAS,MURCIA,2.4,2.5344827586206895,11.939285714285715,-1.5869444444444445,37.41722222222222
08/2014,7012C,CARTAGENA,MURCIA,1.0,2.129032258064516,,-0.9877777777777778,37.60111111111111
08/2014,7031,SAN JAVIER AEROPUERTO,MURCIA,0.0,,11.316129032258065,-0.8033333333333333,37.788888888888884
08/2014,7031X,SAN JAVIER AEROPUERTO,MURCIA,0.0,4.412903225806452,11.529032258064515,-0.8058333333333334,37.77833333333333
08/2014,7096B,HELLÍN,ALBACETE,0.0,2.4454545454545453,,-1.7030555555555555,38.54194444444444
08/2014,7119B,CARAVACA DE LA CRUZ,MURCIA,0.0,2.216666666666667,10.557142857142859,-1.8772222222222223,38.1025
08/2014,7145D,CIEZA,MURCIA,0.0,3.97741935483871,,-1.3805555555555555,38.23277777777778
08/2014,7178I,MURCIA,MURCIA,0.1,3.0354838709677416,11.067741935483872,-1.1708333333333334,38.00194444444445
08/2014,7209,LORCA,MURCIA,0.0,1.6064516129032258,,-1.6872222222222222,37.65472222222222
08/2014,7228,"ALCANTARILLA, BASE AÉREA",MURCIA,0.4,3.2451612903225806,11.003225806451614,-1.2286111111111113,37.95777777777778
08/2014,7247X,EL PINÓS/PINOSO,ALICANTE,0.1,2.1870967741935483,,-1.0380555555555557,38.39972222222222
08/2014,7275C,YECLA,MURCIA,0.0,3.0,11.019354838709678,-1.159722222222222,38.60166666666667
08/2014,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,3.3,3.7419354838709675,9.319354838709677,-0.5708333333333333,38.282777777777774
08/2014,8025,ALACANT/ALICANTE,ALICANTE,6.6,2.3419354838709676,11.22258064516129,-0.49416666666666664,38.3725
08/2014,8050X,JÁVEA/ XÀBIA,ALICANTE,31.2,3.0900000000000003,8.654838709677419,0.16777777777777778,38.78361111111111
08/2014,8058X,OLIVA,VALENCIA,8.0,2.3483870967741933,,-0.09583333333333333,38.928888888888885
08/2014,8096,CUENCA,CUENCA,0.2,1.9483870967741934,,-2.1319444444444446,40.06722222222223
08/2014,8175,ALBACETE BASE AÉREA,ALBACETE,0.0,3.825806451612903,11.890322580645162,-1.856388888888889,38.95416666666667
08/2014,8177A,CHINCHILLA,ALBACETE,0.0,,,-1.66,38.93583333333333
08/2014,8178D,ALBACETE,ALBACETE,0.0,1.3193548387096774,12.707142857142857,-1.8627777777777779,39.005833333333335
08/2014,8293X,XÀTIVA,VALENCIA,0.2,3.051612903225806,10.241935483870968,-0.5236111111111111,39.001666666666665
08/2014,8309X,UTIEL,VALENCIA,0.0,3.383870967741936,10.961290322580645,-1.2447222222222223,39.57555555555556
08/2014,8325X,POLINYÀ DE XÚQUER,VALENCIA,2.1999999999999997,2.5233333333333334,,-0.3719444444444444,39.18472222222222
08/2014,8368U,TERUEL,TERUEL,4.3999999999999995,2.1322580645161286,10.01290322580645,-1.1241666666666668,40.35055555555556
08/2014,8414A,VALENCIA AEROPUERTO,VALENCIA,0.0,3.851612903225807,9.403225806451612,-0.4747222222222222,39.485
08/2014,8416,VALÈNCIA,VALENCIA,0.5,,9.287096774193548,-0.3663888888888889,39.480555555555554
08/2014,8416Y,"VALÈNCIA, VIVEROS",VALENCIA,0.5,1.7419354838709677,,-0.3663888888888889,39.480555555555554
08/2014,8489X,VILLAFRANCA DEL CID/VILLAFRANCA,CASTELLON,52.599999999999994,3.3,7.455555555555556,-0.25583333333333336,40.43333333333333
08/2014,8500A,CASTELLÓ - ALMASSORA,CASTELLON,41.800000000000004,2.1903225806451614,9.55483870967742,-0.07194444444444445,39.95722222222223
08/2014,8523X,VINARÒS,CASTELLON,81.6,2.7142857142857144,,0.4297222222222222,40.55416666666667
08/2014,9001D,REINOSA,CANTABRIA,1.4000000000000001,2.716,,-4.160555555555556,42.99194444444444
08/2014,9019B,"VALDERREDIBLE, POLIENTES   ",CANTABRIA,0.0,1.53,,-3.933888888888889,42.80638888888888
08/2014,9091O,FORONDA-TXOKIZA,ARABA/ALAVA,21.9,3.5548387096774197,7.309677419354839,-2.735,42.88194444444444
08/2014,9091R,VITORIA-GASTEIZ AEROPUERTO,ARABA/ALAVA,16.2,3.57741935483871,7.435483870967742,-2.7327777777777778,42.871944444444445
08/2014,9111,BELORADO,BURGOS,7.199999999999999,2.767741935483871,,-3.1702777777777778,42.42111111111111
08/2014,9170,"LOGROÑO, AEROPUERTO",LA RIOJA,14.2,2.1580645161290324,9.725806451612904,-2.331111111111111,42.452222222222225
08/2014,9201K,JACA,HUESCA,3.3,1.873076923076923,,-0.5469444444444445,42.57888888888889
08/2014,9208E,ARAGÜÉS DEL PUERTO,HUESCA,40.6,2.1519999999999997,,-0.6727777777777777,42.70861111111111
08/2014,9244X,SOS DEL REY CATÓLICO,ZARAGOZA,17.4,2.306451612903226,,-1.213611111111111,42.490833333333335
08/2014,9262,PAMPLONA,NAVARRA,28.4,,,-1.6383333333333332,42.81777777777778
08/2014,9263D,"PAMPLONA, AEROPUERTO",NAVARRA,16.2,3.6903225806451614,8.870967741935484,-1.65,42.776944444444446
08/2014,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,21.400000000000002,1.3064516129032258,,-1.5325,42.77611111111111
08/2014,9283X,CADREITA,NAVARRA,39.2,2.966666666666667,,-1.7113888888888888,42.206944444444446
08/2014,9294E,"BARDENAS REALES, BASE AÉREA",NAVARRA,18.200000000000003,4.609677419354839,,-1.475277777777778,42.198611111111106
08/2014,9381I,CALAMOCHA,TERUEL,2.8,2.2451612903225806,10.245161290322581,-1.2933333333333332,40.92611111111111
08/2014,9390,DAROCA,ZARAGOZA,3.7,1.535483870967742,10.654838709677419,-1.41,41.114444444444445
08/2014,9394X,CALATAYUD,ZARAGOZA,1.2,3.164516129032258,,-1.6452777777777778,41.33111111111111
08/2014,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,26.900000000000002,4.251612903225807,10.864516129032259,-1.0041666666666667,41.660555555555554
08/2014,9434P,"ZARAGOZA, VALDESPARTERA",ZARAGOZA,34.6,3.5580645161290323,10.348387096774195,-0.9347222222222222,41.62111111111111
08/2014,9563X,CASTELLFORT,CASTELLON,137.1,,,-0.18666666666666665,40.49861111111111
08/2014,9569A,CALANDA,TERUEL,29.0,2.9387096774193546,,-0.23777777777777778,40.946666666666665
08/2014,9573X,ALCAÑIZ,TERUEL,12.1,1.7,,-0.14166666666666666,41.058055555555555
08/2014,9576C,BUJARALOZ,ZARAGOZA,21.6,3.1903225806451614,,-0.17444444444444443,41.5225
08/2014,9585,LA MOLINA,GIRONA,122.39999999999999,2.1774193548387095,7.470967741935484,1.9394444444444445,42.3325
08/2014,9619,LA SEU D'URGELL,LLEIDA,121.10000000000001,,,1.4630555555555556,42.35472222222222
08/2014,9698U,TALARN,LLEIDA,53.199999999999996,2.575,9.0,0.8652777777777777,42.20527777777778
08/2014,9720X,TÀRREGA,LLEIDA,31.4,1.6535714285714285,,1.1494444444444445,41.650555555555556
08/2014,9771C,LLEIDA,LLEIDA,27.8,2.4645161290322584,10.470967741935485,0.5980555555555556,41.626111111111115
08/2014,9784P,BIELSA,HUESCA,155.0,1.5761904761904764,,0.22472222222222224,42.63
08/2014,9814A,TORLA,HUESCA,138.0,0.9172413793103449,,-0.11166666666666668,42.626666666666665
08/2014,9898,"HUESCA, AEROPUERTO",HUESCA,35.3,3.9000000000000004,9.951612903225806,-0.32555555555555554,42.08444444444444
08/2014,9981A,ESTACIÓN DE TORTOSA (ROQUETES),TARRAGONA,58.800000000000004,2.9741935483870967,7.764516129032257,0.49333333333333335,40.82027777777778
